time,flow_1,flow_2,flow_3,flow_4,flow_5,flow_6,flow_7,flow_8,flow_9,flow_10,flow_11,flow_12,flow_13,flow_14,flow_15,flow_16,flow_17,flow_18,flow_19,flow_20,train or test
2022-06-14 02:00:00,20.6,4.2,33.4,16.2,1.3,31.8,2.3,0.4,1.8,0.44,0.9,0.859,0.8,0.5,0.3,2.3,1.5,1.149,0.706,0.5,train
2022-06-14 03:00:00,19.0,3.7,29.3,13.0,1.0,28.0,2.4,0.2,1.3,0.136,0.7,0.702,0.9,0.2,0.2,1.1,1.2,1.112,0.407,0.3,train
2022-06-14 04:00:00,19.0,2.4,29.0,13.8,0.9,27.2,2.2,0.2,1.2,0.138,0.9,0.243,0.6,0.4,0.3,1.0,1.0,0.829,0.366,0.4,train
2022-06-14 05:00:00,22.4,5.4,33.5,19.4,1.7,34.6,3.0,0.7,2.4,0.51,1.1,0.567,0.6,0.4,0.1,1.9,2.2,1.229,0.69,0.8,train
2022-06-14 06:00:00,39.7,17.1,61.8,48.2,5.9,82.4,14.1,2.1,7.8,1.92,4.9,2.94,2.2,2.8,1.8,4.8,8.3,5.2,2.98,2.2,train
2022-06-14 07:00:00,56.2,26.5,90.2,64.4,9.4,124.3,23.5,3.7,11.4,4.862,7.5,5.964,3.6,4.5,3.4,8.1,13.0,8.968,5.104,3.4,train
2022-06-14 08:00:00,49.1,24.2,94.2,62.2,6.0,119.5,19.1,2.3,8.2,4.74,7.1,4.792,3.0,3.4,2.7,5.3,12.3,7.928,4.408,3.2,train
2022-06-14 09:00:00,90.3,23.5,89.8,51.5,4.0,103.0,15.7,1.6,6.9,3.496,6.4,3.264,3.0,3.3,2.2,5.0,9.4,6.104,3.196,2.9,train
2022-06-14 10:00:00,40.9,19.8,74.0,44.7,5.0,90.0,12.7,1.6,6.7,2.162,5.1,2.836,2.4,2.9,1.6,5.5,7.1,6.04,2.72,2.6,train
2022-06-14 11:00:00,41.5,17.2,73.8,40.9,4.7,89.5,12.4,1.5,6.5,2.42,4.8,2.376,3.0,2.7,1.7,4.5,6.7,5.768,2.58,2.9,train
2022-06-14 12:00:00,39.6,18.0,73.4,44.5,4.3,91.3,12.3,1.7,5.8,2.564,4.9,2.964,3.1,2.2,1.9,4.3,7.2,5.128,2.406,3.0,train
2022-06-14 13:00:00,31.6,14.4,62.3,35.6,3.6,63.0,8.4,1.4,5.0,1.287,3.3,2.032,3.0,1.9,1.3,2.5,5.3,3.56,1.86,1.9,train
2022-06-14 14:00:00,25.4,10.8,52.3,20.5,2.8,55.7,5.9,0.8,3.8,0.669,2.4,1.184,2.3,1.1,1.5,2.3,4.0,2.552,1.66,1.8,train
2022-06-14 15:00:00,25.1,10.0,56.7,20.7,2.6,60.7,5.9,0.9,3.5,0.759,2.5,2.304,3.0,1.4,2.0,1.8,3.6,2.552,1.766,1.3,train
2022-06-14 16:00:00,30.5,12.0,61.0,24.2,2.7,75.3,7.9,0.9,4.0,0.988,2.4,1.212,2.9,1.6,1.6,2.8,4.4,2.952,1.828,1.8,train
2022-06-14 17:00:00,42.4,17.2,68.7,39.4,3.9,88.3,11.4,1.6,6.4,1.636,4.4,2.176,3.0,2.4,2.3,3.5,6.2,4.928,2.22,2.4,train
2022-06-14 18:00:00,49.5,21.8,80.3,53.8,5.3,97.2,15.0,2.7,8.1,2.728,5.8,3.484,3.8,3.7,2.1,6.6,10.2,6.8,3.158,2.5,train
2022-06-14 19:00:00,56.6,26.9,93.5,65.3,7.4,123.5,21.7,2.7,11.2,3.736,7.5,3.9,4.2,4.3,2.4,8.5,12.2,9.104,4.074,3.0,train
2022-06-14 20:00:00,68.3,37.3,118.8,65.6,9.7,149.7,31.0,3.6,13.0,4.194,9.4,6.04,5.3,6.5,4.9,10.7,16.7,13.008,6.662,3.7,train
2022-06-14 21:00:00,72.1,50.8,141.2,88.1,13.1,192.3,43.3,4.8,19.7,8.418,13.9,8.584,6.8,10.2,5.0,14.1,22.9,17.128,7.862,6.8,train
2022-06-14 22:00:00,68.5,44.5,131.0,80.7,11.7,164.3,34.2,5.0,16.5,6.954,13.0,8.948,6.4,8.3,4.1,12.0,21.5,15.896,8.252,5.9,train
2022-06-14 23:00:00,52.1,29.5,93.2,90.2,6.7,108.2,24.2,3.0,8.6,4.274,9.2,5.788,4.3,5.0,2.9,8.1,13.3,10.592,3.596,3.5,train
2022-06-15 00:00:00,32.6,17.1,62.0,54.8,4.4,68.0,10.8,1.3,5.4,3.272,5.0,2.768,2.6,2.9,1.9,5.4,7.7,6.192,2.288,2.5,train
2022-06-15 01:00:00,25.0,7.6,40.3,20.2,2.4,40.0,3.9,0.3,1.8,1.055,2.6,1.052,1.3,1.1,0.7,3.7,4.2,1.872,0.968,1.7,train
2022-06-15 02:00:00,19.3,4.2,34.5,17.0,1.2,31.0,2.8,0.2,1.6,0.468,1.2,0.859,0.6,0.5,0.7,2.0,3.4,1.4,0.549,1.0,train
2022-06-15 03:00:00,18.7,2.7,31.0,14.4,1.1,27.2,1.7,0.2,1.1,0.092,0.7,0.702,0.7,0.3,0.4,1.1,1.7,0.8,0.458,0.8,train
2022-06-15 04:00:00,18.3,2.7,29.2,13.1,1.0,27.3,2.4,0.5,0.8,0.212,0.7,0.243,0.5,0.2,0.1,1.5,1.9,0.829,0.377,1.0,train
2022-06-15 05:00:00,23.7,4.5,34.3,18.5,1.5,34.5,4.0,0.5,1.8,0.351,1.4,0.567,0.8,0.6,0.9,1.9,3.0,1.229,0.856,1.0,train
2022-06-15 06:00:00,41.7,17.0,64.5,47.5,5.4,80.8,13.7,2.3,7.6,1.743,4.3,2.94,2.3,2.7,2.3,5.3,8.0,5.2,3.106,2.0,train
2022-06-15 07:00:00,54.2,28.0,93.2,65.4,9.6,127.2,22.9,3.5,10.8,4.408,7.7,4.968,3.0,4.8,3.6,7.5,14.5,8.592,5.31,3.8,train
2022-06-15 08:00:00,53.3,25.8,96.8,65.4,8.7,121.2,20.1,2.4,9.0,5.1,7.1,5.072,3.3,4.2,2.8,6.3,12.3,8.016,4.97,3.4,train
2022-06-15 09:00:00,49.1,23.4,89.0,55.2,6.9,104.8,16.8,1.7,7.4,3.016,5.7,3.408,3.0,3.1,2.4,5.3,10.5,7.304,3.576,3.0,train
2022-06-15 10:00:00,45.7,23.1,79.0,47.0,5.4,94.0,12.2,2.1,6.3,1.854,6.0,3.192,3.1,2.4,1.4,5.3,14.5,6.04,2.262,2.7,train
2022-06-15 11:00:00,45.2,21.5,78.5,46.0,4.5,99.5,12.3,2.0,6.2,2.51,5.2,2.888,3.3,3.4,1.6,4.7,17.8,5.936,2.986,2.8,train
2022-06-15 12:00:00,46.2,20.1,78.0,47.8,5.3,102.7,13.4,2.1,6.4,2.78,5.2,2.46,3.3,3.1,2.1,4.5,8.0,5.776,2.872,2.9,train
2022-06-15 13:00:00,35.3,16.2,63.5,35.4,4.2,78.3,11.1,1.6,5.2,1.37,3.8,2.18,3.2,2.0,1.3,3.1,5.6,3.816,1.944,2.3,train
2022-06-15 14:00:00,28.2,11.6,57.5,24.8,2.8,61.5,7.3,1.1,3.5,1.402,2.5,1.344,3.8,1.4,0.9,2.7,4.0,2.824,1.338,1.9,train
2022-06-15 15:00:00,29.1,14.8,59.0,25.5,2.9,63.5,6.5,0.8,4.2,1.164,2.6,1.304,3.0,1.1,0.6,1.9,12.5,2.463,1.22,1.7,train
2022-06-15 16:00:00,32.7,18.5,61.0,25.5,3.2,73.5,9.2,1.0,4.9,1.621,3.0,1.512,2.6,1.1,1.2,2.7,6.5,3.312,1.762,2.1,train
2022-06-15 17:00:00,44.6,18.4,72.7,40.2,4.6,88.8,14.1,1.7,7.4,2.434,4.9,2.184,3.1,2.1,1.7,4.3,7.3,5.504,2.472,3.3,train
2022-06-15 18:00:00,51.3,23.6,80.3,54.6,6.2,103.4,17.0,2.5,8.2,3.332,6.0,3.616,4.5,3.2,2.1,5.9,9.4,6.0,3.014,3.3,train
2022-06-15 19:00:00,61.6,27.8,97.5,71.4,7.4,125.0,24.5,2.7,11.0,3.132,6.6,5.04,4.7,4.1,3.1,8.7,12.6,8.272,4.11,4.6,train
2022-06-15 20:00:00,68.2,36.6,113.5,62.1,10.3,152.8,30.4,3.7,13.5,6.184,11.5,6.32,6.2,7.1,5.3,11.3,16.1,12.944,6.416,5.2,train
2022-06-15 21:00:00,120.3,48.1,139.3,86.1,12.1,186.5,39.5,5.8,17.4,7.852,14.5,9.0,6.3,9.1,5.3,13.5,22.8,15.536,8.18,6.2,train
2022-06-15 22:00:00,69.2,42.0,134.4,81.0,12.1,163.3,35.4,5.2,16.4,7.696,13.7,8.092,6.8,8.0,4.4,11.3,21.4,15.104,7.142,6.0,train
2022-06-15 23:00:00,53.8,31.7,97.3,86.1,7.6,107.4,23.6,2.9,9.5,5.096,9.6,4.62,4.6,5.1,3.4,8.8,13.7,10.744,4.58,3.7,train
2022-06-16 00:00:00,32.5,16.1,64.3,58.3,4.6,62.8,11.6,1.3,4.4,2.048,4.4,2.768,2.8,3.2,2.0,4.8,6.5,6.088,2.266,2.1,train
2022-06-16 01:00:00,22.5,6.7,43.4,21.5,2.1,39.2,4.9,0.3,2.0,1.017,1.9,1.772,1.4,1.3,0.7,2.9,4.4,2.824,0.83,0.7,train
2022-06-16 02:00:00,15.3,5.4,34.0,15.7,1.1,32.0,3.0,0.3,1.2,0.444,1.4,0.52,0.9,0.5,0.4,1.9,1.6,1.704,0.383,0.4,train
2022-06-16 03:00:00,12.3,2.8,31.3,13.2,0.9,28.3,2.3,0.2,0.9,0.264,0.7,0.29,0.7,0.2,0.1,1.6,1.1,0.758,0.34,0.4,train
2022-06-16 04:00:00,11.6,2.5,30.5,13.6,1.1,27.7,1.8,0.2,0.8,0.34,0.7,0.243,0.4,0.3,0.2,1.6,0.8,0.773,0.269,0.7,train
2022-06-16 05:00:00,15.8,6.0,34.5,18.4,1.6,34.3,3.6,0.4,1.8,0.388,1.1,0.567,0.9,0.5,0.4,1.8,2.5,1.515,0.616,0.9,train
2022-06-16 06:00:00,42.3,17.0,65.0,46.8,5.2,83.3,14.6,2.2,7.4,1.891,4.5,2.94,2.4,3.1,1.7,4.9,8.4,4.464,2.952,2.6,train
2022-06-16 07:00:00,54.7,27.2,90.5,64.0,9.0,124.2,22.1,3.8,10.8,4.12,7.3,4.968,3.3,4.4,3.7,7.9,13.0,8.52,5.096,3.3,train
2022-06-16 08:00:00,50.1,24.3,89.2,59.9,7.2,120.0,18.6,2.8,8.3,4.26,6.4,5.072,3.4,4.4,3.2,5.4,10.9,8.44,3.602,3.2,train
2022-06-16 09:00:00,48.0,21.8,87.8,50.9,6.5,93.0,15.0,1.8,7.1,3.47,6.2,3.408,4.4,3.4,2.1,4.9,10.5,6.416,3.024,3.7,train
2022-06-16 10:00:00,44.2,20.3,75.2,46.6,5.4,94.2,13.5,1.5,5.9,2.854,5.1,3.192,4.9,2.7,2.3,4.9,8.3,5.448,2.556,3.5,train
2022-06-16 11:00:00,47.8,20.4,76.3,46.2,5.7,97.3,14.6,2.0,6.6,2.316,5.5,2.888,5.1,2.7,2.4,5.1,8.2,5.696,3.196,3.4,train
2022-06-16 12:00:00,42.6,19.9,74.0,45.6,5.3,94.7,13.2,1.7,5.8,2.484,5.7,2.46,4.8,2.3,1.9,4.3,7.7,4.304,2.912,2.9,train
2022-06-16 13:00:00,14.6,15.4,65.3,37.1,3.5,73.6,10.2,1.8,4.1,1.392,5.5,2.216,4.4,1.7,1.2,3.1,6.1,3.76,2.088,1.7,train
2022-06-16 14:00:00,18.2,10.3,57.4,24.7,2.8,60.7,6.5,1.0,2.8,0.766,4.3,1.596,4.0,1.4,0.9,1.8,4.1,2.68,1.348,1.7,train
2022-06-16 15:00:00,62.7,13.5,58.6,25.0,3.2,67.3,6.8,0.7,3.5,0.619,2.8,0.976,4.3,1.0,0.8,2.6,4.2,3.024,1.336,2.3,train
2022-06-16 16:00:00,17.0,16.1,63.0,25.6,2.7,77.4,7.5,0.8,3.8,1.105,3.1,1.568,4.2,1.7,1.0,3.0,5.3,3.072,2.134,1.6,train
2022-06-16 17:00:00,19.0,18.9,70.2,35.9,4.1,88.6,11.3,1.4,6.4,1.956,3.9,2.12,5.0,1.7,1.2,4.0,7.0,4.24,1.868,2.1,train
2022-06-16 18:00:00,71.5,22.6,82.0,52.3,5.9,101.7,15.7,2.5,7.8,2.32,6.0,3.232,5.7,2.8,2.3,5.8,9.7,6.552,3.296,3.2,train
2022-06-16 19:00:00,73.2,25.4,92.5,66.8,6.7,123.5,22.1,2.6,9.8,2.992,6.9,4.056,6.2,3.8,2.7,8.3,12.5,8.192,3.558,3.5,train
2022-06-16 20:00:00,51.1,37.2,111.3,61.9,9.8,151.8,27.4,4.1,11.9,4.898,10.6,6.356,7.5,6.6,3.9,11.9,15.2,10.872,5.172,4.1,train
2022-06-16 21:00:00,93.3,48.2,140.7,86.3,12.6,200.7,40.3,5.4,17.8,7.766,14.6,8.468,8.0,9.3,5.6,15.7,22.7,16.72,7.87,5.3,train
2022-06-16 22:00:00,57.4,51.0,140.3,85.1,12.5,178.7,39.1,5.2,17.8,9.11,14.3,9.424,7.3,8.9,4.8,12.9,23.9,18.336,8.428,5.3,train
2022-06-16 23:00:00,74.8,32.0,105.7,91.3,8.4,118.8,26.8,4.2,10.5,5.952,9.6,6.224,4.8,5.8,2.9,9.4,16.5,12.392,4.724,3.5,train
2022-06-17 00:00:00,21.4,17.4,65.0,67.7,4.1,73.5,11.7,1.4,4.0,2.73,5.9,3.444,2.5,2.7,2.2,5.9,7.2,5.992,2.384,2.2,train
2022-06-17 01:00:00,50.8,9.2,44.3,22.3,2.3,42.5,5.4,0.6,2.0,1.082,3.1,1.628,1.3,1.3,0.7,2.7,3.8,1.815,1.151,0.7,train
2022-06-17 02:00:00,9.0,5.4,35.2,16.4,1.3,34.0,3.2,0.2,1.2,0.251,2.0,0.422,1.1,0.8,0.3,1.1,2.0,1.333,0.694,0.3,train
2022-06-17 03:00:00,8.8,4.3,30.5,13.3,1.0,31.2,2.4,0.2,0.8,0.334,1.7,0.576,0.8,0.6,0.3,0.6,1.4,0.961,0.692,0.2,train
2022-06-17 04:00:00,9.0,3.6,30.5,10.7,1.2,28.8,2.2,0.2,0.9,0.124,0.6,0.344,0.4,0.1,0.1,0.6,0.8,0.941,0.632,0.2,train
2022-06-17 05:00:00,10.0,4.8,34.5,14.8,1.5,37.2,3.2,0.4,2.1,0.465,1.1,0.766,0.6,0.6,0.3,1.2,2.4,2.048,1.232,0.7,train
2022-06-17 06:00:00,64.5,15.1,63.0,35.2,5.3,83.3,13.6,2.3,6.9,1.906,4.3,2.94,2.2,2.7,2.0,4.3,7.2,4.504,3.276,2.0,train
2022-06-17 07:00:00,39.0,27.0,91.0,49.4,9.5,128.7,23.7,4.1,10.6,4.162,7.7,5.34,3.8,5.1,3.2,7.2,12.2,9.24,6.104,3.5,train
2022-06-17 08:00:00,52.1,26.3,97.7,47.5,8.3,121.6,20.5,2.4,8.0,4.056,7.1,4.448,3.6,3.7,2.8,6.4,13.4,7.904,4.694,3.5,train
2022-06-17 09:00:00,42.4,24.8,89.6,45.5,6.1,105.7,17.4,2.1,7.2,3.568,5.9,3.504,3.2,2.9,2.0,5.6,9.5,6.28,3.648,4.0,train
2022-06-17 10:00:00,44.7,21.2,77.7,39.6,5.6,94.5,16.2,1.5,6.4,2.572,5.8,2.4,2.8,2.4,2.1,5.0,8.3,6.872,3.042,2.8,train
2022-06-17 11:00:00,43.1,21.9,77.0,32.4,5.5,98.8,15.3,1.7,6.4,2.58,4.5,2.92,3.2,3.1,1.6,5.0,8.6,5.424,3.784,2.7,train
2022-06-17 12:00:00,43.7,21.1,78.0,30.6,5.8,102.7,15.5,1.7,5.6,2.144,5.3,2.552,3.2,2.9,2.3,4.6,8.8,5.504,3.316,3.3,train
2022-06-17 13:00:00,36.0,16.2,66.0,36.9,4.2,81.0,11.3,1.5,4.4,1.912,3.7,2.18,3.1,1.9,1.3,4.6,6.2,3.888,2.079,2.1,train
2022-06-17 14:00:00,29.0,12.0,56.7,28.3,2.7,65.0,6.6,1.1,3.3,1.284,3.0,1.428,2.5,0.9,0.8,3.1,4.4,2.768,1.558,2.5,train
2022-06-17 15:00:00,30.6,12.2,61.0,41.5,3.3,68.7,7.4,0.7,4.4,1.396,2.6,1.428,3.4,1.0,1.0,3.1,4.4,2.904,1.72,1.5,train
2022-06-17 16:00:00,37.0,13.0,64.0,40.5,3.3,78.6,9.0,1.4,4.2,1.616,2.7,1.412,3.4,1.4,1.4,3.0,5.8,3.768,2.382,1.8,train
2022-06-17 17:00:00,46.7,19.2,79.3,52.4,5.0,97.2,12.5,2.1,6.7,2.006,4.5,1.948,3.2,3.2,2.2,4.8,6.6,5.44,2.882,2.6,train
2022-06-17 18:00:00,49.9,23.2,82.0,61.8,6.2,107.5,18.3,2.4,8.1,2.902,6.1,3.116,4.3,3.8,2.5,5.5,10.1,6.656,3.484,3.0,train
2022-06-17 19:00:00,55.8,26.1,93.5,66.2,6.9,120.3,20.7,3.1,9.2,3.37,7.0,4.9,4.7,4.5,2.2,7.0,13.1,7.816,3.654,2.7,train
2022-06-17 20:00:00,66.2,31.1,102.8,61.4,8.0,130.2,25.6,3.4,10.6,4.894,7.5,5.728,5.4,4.4,3.0,9.0,14.6,9.464,5.56,3.3,train
2022-06-17 21:00:00,119.5,45.0,128.2,81.6,12.3,176.8,38.2,4.6,16.6,6.916,12.2,7.844,6.2,8.1,4.3,10.9,19.9,14.848,8.624,4.4,train
2022-06-17 22:00:00,70.9,47.1,145.0,86.1,12.8,187.0,41.5,6.0,18.0,8.142,15.5,9.664,6.0,9.3,5.3,13.0,20.6,16.96,8.496,5.8,train
2022-06-17 23:00:00,63.9,36.2,113.8,100.9,9.3,134.4,29.1,3.5,13.3,6.006,11.1,6.756,6.2,7.1,4.0,11.4,15.8,13.768,5.358,5.3,train
2022-06-18 00:00:00,41.0,21.9,80.2,79.2,5.1,84.6,15.5,1.8,5.9,3.512,7.3,3.94,3.1,3.5,1.8,7.1,11.2,7.608,2.806,3.3,train
2022-06-18 01:00:00,26.5,9.7,52.0,34.2,3.4,49.0,7.7,0.8,2.3,1.524,3.3,1.172,1.6,1.7,1.2,3.6,5.7,4.072,1.784,1.5,train
2022-06-18 02:00:00,18.2,6.3,39.8,17.3,2.5,33.2,3.9,0.3,1.4,0.382,2.1,1.131,1.1,1.3,0.4,2.9,2.7,1.343,0.864,0.4,train
2022-06-18 03:00:00,14.3,4.4,34.4,14.5,1.0,30.5,3.1,0.2,1.0,0.246,1.2,0.264,0.5,0.5,0.4,2.1,2.1,1.19,0.464,0.3,train
2022-06-18 04:00:00,13.4,3.8,33.0,13.8,1.5,28.3,2.3,0.3,0.8,0.126,0.8,0.386,0.4,0.3,0.3,1.5,1.9,1.134,0.632,0.5,train
2022-06-18 05:00:00,18.2,4.8,34.6,16.8,2.2,34.0,3.4,0.5,2.1,0.269,1.1,0.702,1.0,0.4,0.3,2.2,1.9,1.397,1.232,0.6,train
2022-06-18 06:00:00,30.8,11.8,50.7,32.6,4.0,60.7,8.8,1.5,4.7,1.476,2.9,1.936,1.9,1.5,1.0,3.4,4.7,3.312,3.276,1.5,train
2022-06-18 07:00:00,43.2,20.2,73.5,47.2,6.6,93.3,16.5,2.6,8.6,3.076,4.2,3.028,2.5,2.5,2.2,6.2,9.4,6.208,3.566,2.2,train
2022-06-18 08:00:00,53.0,26.7,91.8,65.2,9.5,122.2,23.5,3.4,9.8,4.138,7.0,4.556,3.3,4.0,3.8,7.3,12.6,7.904,4.412,3.5,train
2022-06-18 09:00:00,59.9,27.8,103.0,69.6,10.3,128.0,24.9,3.7,11.7,5.25,7.8,5.16,4.2,4.8,3.4,6.8,15.2,6.28,5.654,3.7,train
2022-06-18 10:00:00,53.5,27.3,102.2,65.4,8.7,123.2,23.0,3.7,10.3,5.044,7.4,4.964,4.2,4.1,2.4,7.7,14.5,6.872,4.696,3.2,train
2022-06-18 11:00:00,52.2,26.0,94.5,60.2,9.5,122.8,21.3,3.7,10.5,4.648,7.1,3.848,4.1,3.7,2.8,7.2,12.8,5.424,5.496,3.5,train
2022-06-18 12:00:00,51.5,26.5,88.5,55.8,7.6,110.5,20.3,2.6,9.5,4.368,6.9,3.78,3.8,4.1,2.3,6.7,12.8,5.504,4.606,3.7,train
2022-06-18 13:00:00,44.0,23.3,79.0,52.2,6.6,91.3,16.2,2.3,8.1,3.212,5.6,3.532,3.7,2.9,2.3,6.0,10.0,10.608,4.314,3.1,train
2022-06-18 14:00:00,38.9,16.3,68.0,28.8,4.3,81.0,12.1,2.5,5.9,2.244,5.1,2.52,3.3,2.4,1.7,4.1,7.3,6.488,2.516,2.8,train
2022-06-18 15:00:00,37.0,14.3,63.0,28.0,3.8,76.0,10.6,1.9,4.8,2.112,3.3,2.224,3.0,1.8,1.4,3.0,6.0,5.328,1.702,7.8,train
2022-06-18 16:00:00,37.4,16.6,67.8,31.2,4.7,80.7,11.9,2.1,4.8,1.808,3.8,2.292,3.4,1.6,1.2,3.5,7.3,4.552,2.534,10.2,train
2022-06-18 17:00:00,46.4,21.7,79.4,46.3,6.2,93.7,14.5,2.1,7.0,2.684,5.0,3.032,3.2,2.7,1.8,4.9,8.9,6.816,2.96,2.9,train
2022-06-18 18:00:00,52.4,22.5,82.0,56.9,6.7,103.0,17.6,3.0,9.6,2.972,6.7,3.464,4.1,3.5,1.9,6.7,9.7,7.776,3.456,2.4,train
2022-06-18 19:00:00,60.0,28.0,90.8,63.5,6.7,113.6,20.0,3.0,9.1,3.406,7.8,4.58,4.3,4.3,2.3,7.9,11.3,7.472,4.234,2.6,train
2022-06-18 20:00:00,65.2,32.2,104.8,45.6,8.5,130.0,24.9,3.1,11.1,3.66,8.6,4.776,5.0,5.3,3.6,9.3,13.5,10.936,5.786,4.2,train
2022-06-18 21:00:00,69.8,44.5,126.7,82.5,11.9,171.2,33.4,4.7,15.5,6.324,11.3,7.332,4.8,7.9,5.2,11.4,18.1,15.064,6.418,4.3,train
2022-06-18 22:00:00,91.8,50.7,135.0,83.3,12.4,175.2,39.6,5.2,19.1,8.49,13.7,8.528,5.9,8.5,4.3,13.7,19.9,16.536,7.298,5.0,train
2022-06-18 23:00:00,84.5,39.0,113.7,101.2,9.2,123.8,27.0,4.0,12.9,6.002,10.9,8.208,5.1,6.3,3.5,10.5,15.8,13.176,4.92,4.7,train
2022-06-19 00:00:00,43.4,21.3,75.3,68.7,4.9,79.2,15.5,1.8,5.7,3.512,6.3,3.704,3.1,3.7,2.1,6.3,10.3,7.608,2.716,2.9,train
2022-06-19 01:00:00,30.6,9.8,50.0,29.1,2.9,53.0,7.2,0.7,2.9,1.524,3.5,1.708,1.7,1.8,1.5,3.4,5.4,4.072,1.284,1.3,train
2022-06-19 02:00:00,22.7,5.8,38.5,17.2,1.5,36.6,3.9,0.4,1.5,0.382,1.7,1.131,1.0,0.7,0.6,1.6,3.1,1.343,0.754,1.0,train
2022-06-19 03:00:00,18.4,3.3,33.0,14.3,1.3,30.7,3.0,0.1,1.1,0.246,1.1,0.264,0.9,0.4,0.3,0.8,1.8,0.994,0.471,0.7,train
2022-06-19 04:00:00,16.5,2.7,32.8,13.5,1.2,28.5,2.2,0.3,0.8,0.126,0.8,0.386,0.6,0.3,0.4,0.9,1.4,1.134,0.632,1.6,train
2022-06-19 05:00:00,19.5,4.7,34.7,16.6,1.5,32.2,2.6,0.4,1.5,0.269,0.7,0.702,1.2,0.4,0.8,1.0,2.4,1.397,1.232,1.6,train
2022-06-19 06:00:00,30.6,11.2,48.7,30.1,3.8,58.8,8.1,1.1,4.1,1.476,2.4,1.936,1.9,1.4,1.1,2.7,4.0,3.312,3.276,1.7,train
2022-06-19 07:00:00,41.3,20.4,72.6,46.2,6.1,87.2,14.7,2.6,7.4,2.876,4.7,3.98,2.5,2.5,1.8,4.6,9.3,5.4,2.38,3.0,train
2022-06-19 08:00:00,52.3,25.6,89.0,59.0,6.2,120.0,21.0,3.8,10.6,3.884,6.8,5.272,2.5,5.1,3.4,6.7,12.2,7.728,4.012,3.1,train
2022-06-19 09:00:00,56.4,29.8,100.4,66.4,9.8,130.8,24.3,4.0,10.7,5.996,8.4,5.432,3.5,6.3,3.6,8.4,14.1,9.464,4.806,4.5,train
2022-06-19 10:00:00,54.4,26.7,96.6,61.2,9.0,123.5,22.3,4.0,10.2,4.82,8.0,5.46,4.6,4.4,3.0,9.5,12.7,9.728,4.838,4.3,train
2022-06-19 11:00:00,54.9,26.3,94.0,58.0,8.8,123.7,21.7,3.3,10.3,4.108,7.6,5.028,4.8,4.6,3.4,8.1,12.2,9.896,4.358,3.6,train
2022-06-19 12:00:00,50.4,22.5,90.0,57.1,7.6,112.6,19.5,2.8,9.0,4.1,7.0,4.016,4.2,4.1,2.8,7.9,13.0,8.288,4.162,2.8,train
2022-06-19 13:00:00,46.2,22.3,87.4,50.3,6.7,104.4,14.4,2.3,8.0,2.892,6.7,3.776,4.1,3.8,2.2,6.7,10.6,6.512,3.608,3.0,train
2022-06-19 14:00:00,36.1,17.3,75.3,30.7,4.9,81.0,11.7,1.8,5.0,2.152,5.2,3.352,3.1,2.5,2.1,4.3,7.4,5.264,2.506,2.9,train
2022-06-19 15:00:00,33.8,17.5,69.5,29.9,4.6,81.8,11.7,1.7,4.3,2.14,4.4,2.256,2.2,2.5,1.5,3.6,8.4,4.6,3.03,2.3,train
2022-06-19 16:00:00,40.2,18.2,75.2,34.8,5.3,90.5,11.9,2.0,4.5,2.204,3.7,2.448,2.4,2.1,1.6,4.3,8.6,5.192,2.952,1.8,train
2022-06-19 17:00:00,49.6,23.8,82.6,51.9,5.8,103.0,16.3,2.9,7.9,3.176,6.7,3.36,4.4,2.9,2.2,4.9,10.0,6.784,3.242,2.1,train
2022-06-19 18:00:00,51.0,25.9,88.7,64.0,6.8,114.0,19.5,3.6,9.1,3.448,8.4,3.288,4.4,3.9,3.0,7.1,12.3,8.056,4.102,2.1,train
2022-06-19 19:00:00,57.8,28.8,99.3,65.5,8.6,125.0,21.4,3.5,9.9,3.888,7.4,5.0,5.3,4.8,2.9,7.9,13.8,8.136,4.454,2.7,train
2022-06-19 20:00:00,68.0,39.7,118.7,54.3,10.1,162.5,31.3,4.4,14.2,5.972,11.9,7.024,5.3,6.4,5.2,9.7,17.3,13.032,7.28,3.6,train
2022-06-19 21:00:00,70.4,53.5,150.5,67.6,14.2,211.2,45.7,6.5,20.4,8.672,14.8,9.196,7.1,10.3,5.8,12.4,24.4,19.6,9.034,5.5,train
2022-06-19 22:00:00,116.8,49.6,145.5,62.3,12.9,178.3,39.4,6.4,18.8,8.904,14.8,9.536,7.0,9.0,5.1,15.7,22.2,16.928,7.966,7.3,train
2022-06-19 23:00:00,59.2,31.6,105.0,78.1,8.0,114.3,24.1,3.2,11.3,5.62,10.1,5.772,4.5,5.8,2.3,10.5,14.3,11.024,4.76,3.8,train
2022-06-20 00:00:00,35.1,15.5,61.5,69.6,4.0,68.0,13.3,1.3,4.8,3.512,6.0,3.704,2.7,2.8,2.0,6.3,7.2,6.84,2.124,2.3,train
2022-06-20 01:00:00,26.3,7.8,43.2,56.4,1.9,38.2,4.4,0.6,1.5,1.524,3.1,1.708,0.8,1.3,0.6,3.2,3.3,3.2,1.318,1.0,train
2022-06-20 02:00:00,20.0,3.8,33.3,48.5,1.0,30.2,3.9,0.4,1.1,0.382,1.1,1.131,1.1,0.6,0.7,1.8,2.4,1.716,0.528,0.8,train
2022-06-20 03:00:00,16.8,2.9,29.0,21.8,0.7,28.3,3.0,0.2,0.9,0.128,0.7,0.264,1.0,0.2,0.5,1.4,1.3,1.192,0.331,0.3,train
